Order Item Id,Category Name,Customer Country,Customer Segment,Customer State,Department Name,Latitude,Longitude,Order Country,order date (DateOrders),Order Item Discount Rate,Order Item Profit Ratio,Order Item Quantity,Order Region,Order State,Order Status,Product Price,Shipping Mode,Delivery Status
40110,10,0,1,32,5,39.32382965,-84.46369171,53,16670.36527777778,0.059999999,0.059999999,3,22,822,6,99.98999786,3,0
33758,10,0,1,32,5,39.71986008,-82.50084686,2,16632.674305555556,0.07,0.109999999,3,22,847,6,30.0,3,1
27866,10,0,1,5,5,33.14486313,-117.1681213,75,16598.690972222223,0.090000004,-0.170000002,3,17,589,6,99.98999786,3,0
25860,10,0,1,31,5,40.90539169,-73.85341644,120,16586.735416666666,0.119999997,0.479999989,3,10,454,6,99.98999786,3,0
48781,10,0,1,40,5,32.8013916,-97.3302536,120,16720.902777777777,0.119999997,0.25999999,3,10,454,6,99.98999786,3,3
165356,10,0,1,5,5,34.18439102,-118.4465179,2,17401.593055555557,0.129999995,0.289999992,3,22,410,6,99.98999786,3,3
43286,10,0,1,15,5,42.13397598,-87.98233032,115,16688.80277777778,0.129999995,-0.25,3,22,1018,6,99.98999786,3,1
166303,10,0,1,5,5,32.79521942,-117.2376556,120,17407.169444444444,0.150000006,0.340000004,3,10,454,6,99.98999786,3,1
33622,19,0,1,5,5,34.06108093,-118.2774735,2,16631.88611111111,0.150000006,0.209999993,3,22,846,6,34.99000168,3,1
115879,10,0,1,40,5,33.00893402,-96.66374207,16,17112.57361111111,0.159999996,-1.75,3,8,381,6,99.98999786,3,1
38100,10,0,1,35,5,39.92321014,-75.16308594,142,16658.380555555555,0.200000003,-0.209999993,3,22,365,6,99.98999786,3,1
33323,12,0,1,10,0,28.57764053,-81.44708252,75,16630.35347222222,0.0,0.079999998,3,17,589,6,59.99000168,3,1
168366,12,0,1,32,0,41.36125946,-82.11012268,120,17419.314583333333,0.02,0.029999999,3,10,325,6,59.99000168,3,0
170092,12,0,1,5,0,34.10491943,-117.6226425,53,17429.168055555554,0.02,0.469999999,3,22,571,6,59.99000168,3,0
171368,12,0,1,28,0,40.57960892,-74.43974304,53,17436.510416666668,0.02,0.25,3,22,462,6,59.99000168,3,1
29355,12,0,1,10,0,30.4685669,-84.25151825,120,16607.33263888889,0.029999999,0.02,3,10,454,6,59.99000168,3,3
170088,12,0,1,5,0,34.10491943,-117.6226425,53,17429.168055555554,0.029999999,0.389999986,3,22,571,6,59.99000168,3,0
41185,12,0,1,5,0,34.27391052,-118.7662125,9,16676.656944444443,0.029999999,0.340000004,3,22,1034,6,59.99000168,3,0
160043,12,0,1,7,0,41.62995911,-72.96715546,53,17370.427083333332,0.039999999,0.100000001,3,22,27,6,59.99000168,3,3
40768,12,0,1,15,0,41.91740036,-87.68401337,120,16674.423611111113,0.059999999,0.479999989,3,10,454,6,59.99000168,3,1
49425,12,0,1,5,0,34.01664734,-117.7035217,53,16724.697916666668,0.059999999,0.079999998,3,22,822,6,59.99000168,3,3
155828,12,0,1,8,0,38.99149323,-77.04929352,53,17345.931944444445,0.090000004,-0.150000006,3,22,462,6,59.99000168,3,1
110650,12,0,1,5,0,34.07920837,-117.3069,68,17082.79375,0.100000001,0.310000002,3,8,164,6,59.99000168,3,1
161377,12,0,1,31,0,40.62393189,-73.99745941,47,17378.42638888889,0.100000001,-0.300000012,3,17,38,6,59.99000168,3,0
157393,12,0,1,5,0,34.13660812,-118.2666397,2,17354.705555555556,0.100000001,0.109999999,3,22,869,6,59.99000168,3,0
30248,12,0,1,5,0,37.34466934,-122.0356674,115,16612.559027777777,0.100000001,0.389999986,3,22,430,6,59.99000168,3,0
42940,12,0,1,5,0,34.11592865,-117.2950821,120,16686.641666666666,0.129999995,-0.699999988,3,10,454,6,59.99000168,3,0
45739,12,0,1,21,0,39.27961731,-76.71038055,120,16703.122916666667,0.129999995,0.270000011,3,10,454,6,59.99000168,3,1
171702,12,0,1,22,0,42.6516571,-83.60984039,53,17438.524999999998,0.129999995,0.310000002,3,22,462,6,59.99000168,3,3
165096,12,0,1,27,0,46.81184387,-100.7877197,72,17400.235416666666,0.150000006,0.0,3,10,257,6,59.99000168,3,1
163913,12,0,1,5,0,34.07833099,-117.7349777,75,17393.374305555557,0.150000006,0.109999999,3,17,1001,6,59.99000168,3,1
35214,12,0,1,7,0,41.39585114,-73.45462036,53,16641.418055555554,0.150000006,0.310000002,3,22,27,6,59.99000168,3,3
49122,12,0,1,21,0,39.00535584,-76.96824646,120,16722.77152777778,0.159999996,0.170000002,3,10,454,6,59.99000168,3,0
160443,12,0,1,5,0,34.47901917,-117.3552856,53,17372.645833333332,0.170000002,0.25999999,3,22,462,6,59.99000168,3,1
48374,12,0,1,31,0,40.64759827,-73.95845795,53,16718.420833333334,0.170000002,-0.200000003,3,22,571,6,59.99000168,3,3
155571,12,0,1,5,0,34.06108093,-118.2774735,141,17344.224305555555,0.180000007,0.289999992,3,10,334,6,59.99000168,3,3
162362,12,0,1,35,0,39.96376801,-75.60626221,120,17384.031944444443,0.180000007,-0.01,3,10,454,6,59.99000168,3,1
162967,12,0,1,5,0,33.89582443,-118.2444229,47,17387.841666666667,0.180000007,0.389999986,3,17,607,6,59.99000168,3,0
171996,12,0,1,19,0,29.90017891,-90.10057068,53,17440.233333333334,0.180000007,0.050000001,3,22,51,6,59.99000168,3,1
165679,12,0,1,15,0,42.01670456,-88.26392365,120,17403.490972222222,0.200000003,0.479999989,3,10,454,6,59.99000168,3,3
44127,12,0,1,40,0,27.4903183,-99.41866303,120,16693.809722222224,0.200000003,-0.769999981,3,10,454,6,59.99000168,3,0
162338,12,0,1,15,0,42.35084915,-88.30259705,53,17383.915277777778,0.200000003,-0.699999988,3,22,462,6,59.99000168,3,0
155459,12,0,1,32,0,41.23169327,-81.84801483,2,17343.611111111113,0.200000003,0.25,3,22,123,6,59.99000168,3,0
29522,12,0,1,31,0,43.06056595,-78.8788681,75,16608.325694444444,0.25,0.460000008,3,17,50,6,59.99000168,3,0
166416,47,0,1,42,6,36.8747406,-76.25379944,141,17407.855555555554,0.0,0.310000002,3,10,334,6,50.0,3,0
171603,47,0,1,44,6,42.54066086,-89.16516113,120,17437.97013888889,0.0,0.330000013,3,10,454,6,50.0,3,1
27238,47,0,1,34,6,44.86554337,-122.9589767,53,16594.67638888889,0.0,-0.200000003,3,22,90,6,50.0,3,0
154878,47,0,1,5,6,37.93373871,-121.3020477,2,17340.297222222223,0.01,0.419999987,3,22,846,6,50.0,3,1
47599,47,0,1,31,6,40.62393189,-73.99745941,120,16713.983333333334,0.02,-0.230000004,3,10,454,6,50.0,3,1
42732,47,0,1,5,6,38.30553055,-122.2734375,47,16685.41597222222,0.02,-0.779999971,3,17,695,6,50.0,3,0
35367,47,0,1,44,6,43.06162643,-87.94030762,75,16642.32361111111,0.029999999,-1.279999971,3,17,589,6,50.0,3,1
154179,38,0,1,5,6,36.95894241,-122.0321579,120,17336.224305555555,0.039999999,0.119999997,3,10,454,6,39.99000168,3,1
33253,47,0,1,5,6,35.36254501,-119.0186996,120,16630.017361111113,0.039999999,0.340000004,3,10,454,6,50.0,3,0
45343,47,0,1,40,6,26.140728,-97.66805267,2,16700.83125,0.039999999,0.270000011,3,22,410,6,50.0,3,3
49556,38,0,1,15,6,41.89509964,-87.73982239,141,16725.39861111111,0.050000001,0.07,3,10,334,6,39.99000168,3,0
36279,21,0,1,38,6,34.91044235,-80.80744171,9,16647.709722222222,0.050000001,0.469999999,3,22,1034,6,30.0,3,1
30247,38,0,1,5,6,37.34466934,-122.0356674,115,16612.559027777777,0.050000001,0.469999999,3,22,430,6,39.99000168,3,0
162718,47,0,1,44,6,43.8122406,-91.24485779,120,17386.454861111113,0.059999999,0.270000011,3,10,454,6,50.0,3,0
160531,38,0,1,31,6,40.74718475,-73.87696838,2,17373.288194444445,0.059999999,0.49000001,3,22,846,6,39.99000168,3,1
41782,38,0,1,42,6,37.16918945,-76.54801178,53,16680.072916666668,0.059999999,-1.5,3,22,211,6,39.99000168,3,0
119479,47,0,1,23,6,44.77007294,-93.28409576,9,17133.462499999998,0.059999999,0.469999999,3,22,942,6,50.0,3,1
28833,47,0,1,38,6,34.77923966,-80.86239624,53,16604.31111111111,0.059999999,0.270000011,3,22,462,6,50.0,3,0
169668,47,0,1,40,6,29.42638016,-98.52271271,75,17426.59861111111,0.090000004,0.469999999,3,17,191,6,50.0,3,0
48004,38,0,1,5,6,33.92877579,-117.4478455,53,16716.465277777777,0.090000004,0.280000001,3,22,822,6,39.99000168,3,1
48005,47,0,1,5,6,33.92877579,-117.4478455,53,16716.465277777777,0.090000004,-0.029999999,3,22,822,6,50.0,3,1
155880,47,0,1,10,6,25.75214577,-80.20340729,53,17346.253472222223,0.090000004,0.300000012,3,22,462,6,50.0,3,0
33148,47,0,1,10,6,25.63663673,-80.30109406,53,16629.375,0.090000004,0.159999996,3,22,90,6,50.0,3,3
49208,38,0,1,5,6,33.98547363,-118.3382416,47,16723.35486111111,0.100000001,0.209999993,3,17,204,6,39.99000168,3,0
108729,38,0,1,31,6,40.82476044,-73.94992065,129,17071.480555555554,0.119999997,0.5,3,8,1044,6,39.99000168,3,1
34910,38,0,1,31,6,40.70074081,-73.8950882,120,16639.652083333334,0.119999997,0.230000004,3,10,454,6,39.99000168,3,0
47871,47,0,1,35,6,40.03171921,-76.87709808,52,16715.60347222222,0.119999997,0.340000004,3,10,342,6,50.0,3,1
171187,47,0,1,5,6,34.1519661,-118.4466095,75,17435.40138888889,0.119999997,0.109999999,3,17,191,6,50.0,3,1
121510,47,0,1,40,6,32.81010819,-96.68649292,154,17145.286805555555,0.129999995,0.360000014,3,8,1050,6,50.0,3,1
30113,47,0,1,5,6,37.01370621,-121.5893478,120,16611.84375,0.129999995,0.349999994,3,10,454,6,50.0,3,0
34908,47,0,1,31,6,40.70074081,-73.8950882,120,16639.652083333334,0.129999995,0.109999999,3,10,454,6,50.0,3,0
166608,47,0,1,5,6,34.00062561,-117.9077301,53,17408.964583333334,0.129999995,0.310000002,3,22,27,6,50.0,3,3
29425,47,0,1,22,6,42.15800095,-84.4278183,2,16607.727083333335,0.129999995,-0.730000019,3,22,846,6,50.0,3,1
45610,47,0,1,6,6,39.93554306,-105.0457459,120,16702.36388888889,0.150000006,0.370000005,3,10,454,6,50.0,3,3
166607,47,0,1,5,6,34.00062561,-117.9077301,53,17408.964583333334,0.150000006,-0.769999981,3,22,27,6,50.0,3,3
31727,47,0,1,39,6,35.76424408,-86.34119415,25,16621.08402777778,0.150000006,0.460000008,3,22,154,6,50.0,3,1
127439,47,0,1,5,6,34.81822968,-118.5527115,117,17180.306944444445,0.159999996,-0.059999999,3,8,588,6,50.0,3,1
33041,38,0,1,6,6,38.77690125,-104.8097305,120,16628.718055555557,0.159999996,-0.159999996,3,10,454,6,39.99000168,3,3
115343,38,0,1,15,6,41.98588181,-87.83323669,129,17109.46388888889,0.170000002,0.059999999,3,8,63,6,39.99000168,3,0
157346,38,0,1,10,6,33.69361115,-112.0330811,53,17354.500694444443,0.170000002,0.479999989,3,22,462,6,39.99000168,3,0
163128,47,0,1,8,6,38.8549614,-76.96936035,53,17388.849305555555,0.170000002,0.330000013,3,22,822,6,50.0,3,1
165136,47,0,1,15,6,41.90961838,-87.77127838,53,17400.454166666666,0.170000002,0.340000004,3,22,90,6,50.0,3,1
107401,47,0,1,5,6,34.11491013,-118.2400131,129,17063.583333333332,0.180000007,0.159999996,3,8,273,6,50.0,3,3
36127,47,0,1,5,6,35.38673019,-118.8938522,107,16646.790277777778,0.180000007,0.330000013,3,10,856,6,50.0,3,0
48373,47,0,1,31,6,40.64759827,-73.95845795,53,16718.420833333334,0.180000007,0.49000001,3,22,571,6,50.0,3,3
157404,47,0,1,31,6,40.79811859,-73.96691895,53,17354.793055555554,0.200000003,0.109999999,3,22,90,6,50.0,3,0
26010,47,0,1,5,6,33.94351959,-118.3103256,120,16587.596527777776,0.25,0.300000012,3,10,454,6,50.0,3,0
33439,47,0,1,31,6,40.70177841,-73.80841827,120,16630.89375,0.25,0.129999995,3,10,454,6,50.0,3,0
43997,38,0,1,5,6,36.31337357,-119.6345062,53,16692.889583333334,0.25,0.289999992,3,22,462,6,39.99000168,3,1
45780,0,0,1,26,8,36.08757019,-79.88663483,2,16703.35625,0.02,-0.189999998,3,22,846,6,24.98999977,3,0
112214,17,0,1,42,8,37.61552048,-77.32396698,129,17091.859027777777,0.029999999,0.330000013,3,8,273,6,47.99000168,3,1
38153,0,0,1,11,8,33.5944252,-84.12329102,2,16658.702083333334,0.050000001,0.100000001,3,22,656,6,24.98999977,3,0
33104,24,0,1,10,8,26.0984993,-80.27095032,2,16629.15625,0.050000001,0.310000002,3,22,846,6,19.98999977,3,3
31728,44,0,1,39,8,35.76424408,-86.34119415,25,16621.08402777778,0.050000001,0.340000004,3,22,154,6,15.98999977,3,1
38432,17,0,1,31,8,40.61923981,-74.03337097,2,16660.35138888889,0.119999997,0.449999988,3,22,410,6,51.99000168,3,1
19867,47,0,1,31,6,42.07463837,-76.1240387,102,16552.036805555555,0.150000006,0.25999999,4,3,470,2,50.0,0,1
144157,47,0,1,5,6,38.03938675,-121.3319702,102,17277.20625,0.170000002,-0.239999995,4,3,700,2,50.0,0,1
13347,38,0,1,5,6,34.1461792,-116.9853134,38,16513.936805555557,0.180000007,0.340000004,4,1,573,2,39.99000168,0,1
24468,38,0,1,28,6,40.49235535,-74.44373322,105,16579.04236111111,0.25,-1.700000048,4,3,616,2,39.99000168,0,1
130615,17,0,1,35,8,39.95473099,-75.20536804,105,17199.079166666666,0.059999999,0.280000001,4,3,616,2,31.98999977,0,1
136994,44,0,1,35,8,39.98654556,-75.1084671,124,17235.515277777777,0.07,0.25,4,1,895,2,15.98999977,0,1
138361,44,0,1,30,8,36.11319351,-115.1816711,20,17243.660416666666,0.090000004,0.300000012,4,12,292,2,21.98999977,0,1
18197,17,0,1,28,8,40.57566834,-74.45444489,102,16542.037500000002,0.100000001,0.49000001,4,3,223,2,47.99000168,0,1
134404,24,0,1,5,8,33.1494751,-117.2198868,124,17220.78611111111,0.129999995,0.270000011,4,1,895,2,19.98999977,0,1
14483,44,0,1,6,8,40.1901207,-105.1010666,20,16520.870833333334,0.129999995,0.270000011,4,12,956,2,15.98999977,0,1
142929,29,0,1,15,3,41.7828064,-87.61464691,102,17270.140972222223,0.129999995,0.109999999,4,3,385,2,29.98999977,0,1
138966,3,0,1,10,4,25.74022484,-80.36169434,66,17247.03263888889,0.200000003,-0.039999999,4,3,346,3,59.99000168,0,1
25117,10,0,1,22,5,42.34844208,-83.43744659,20,16582.808333333334,0.029999999,-1.700000048,4,12,799,3,99.98999786,0,1
4975,10,0,1,10,5,25.74613953,-80.39176178,66,16465.06388888889,0.100000001,0.170000002,4,3,346,3,99.98999786,0,1
21164,10,0,1,35,5,39.79858017,-77.03074646,59,16559.744444444445,0.25,0.079999998,4,3,389,3,99.98999786,0,1
133908,12,0,1,5,0,37.75743866,-122.4193726,102,17218.114583333332,0.029999999,0.330000013,4,3,926,3,59.99000168,0,1
21953,12,0,1,41,0,40.72672653,-111.9864502,105,16564.313194444443,0.059999999,0.180000007,4,3,378,3,59.99000168,0,1
1874,12,0,1,5,0,37.37277985,-122.0325623,124,16447.079166666666,0.129999995,0.349999994,4,1,895,3,59.99000168,0,1
4978,38,0,1,10,6,25.74613953,-80.39176178,66,16465.06388888889,0.07,0.319999993,4,3,346,3,39.99000168,0,1
10027,47,0,1,12,6,21.41555023,-157.803894,124,16494.843055555557,0.180000007,0.059999999,4,1,564,3,50.0,0,1
70519,10,0,1,15,5,41.98436737,-87.8228302,31,16847.595833333333,0.0,0.5,4,7,440,2,99.98999786,0,1
57357,10,0,1,40,5,30.60759926,-96.31684876,70,16770.490972222222,0.07,0.330000013,4,15,1056,2,99.98999786,0,1
72012,10,0,1,5,5,34.0816536,-118.1783524,77,16856.033333333333,0.150000006,0.270000011,4,7,506,2,99.98999786,0,1
61871,12,0,1,35,0,40.02524948,-75.95091248,8,16796.620833333334,0.0,0.039999999,4,11,88,2,59.99000168,0,1
103466,12,0,1,35,0,40.56148911,-75.47788239,152,17041.102777777778,0.07,0.449999988,4,20,332,2,59.99000168,0,1
58250,12,0,1,5,0,32.90143967,-117.1196289,11,16775.556249999998,0.170000002,0.330000013,4,13,270,2,59.99000168,0,1
70870,12,0,1,10,0,27.9327755,-82.22817993,31,16849.464583333334,0.25,0.469999999,4,7,576,2,59.99000168,0,1
123134,12,0,1,31,0,40.73124313,-73.98880768,152,17154.950694444444,0.25,-0.100000001,4,20,549,2,59.99000168,0,1
68189,47,0,1,30,6,36.00019455,-115.2961807,31,16833.30486111111,0.02,0.340000004,4,7,920,2,50.0,0,1
72984,47,0,1,4,6,33.53858185,-112.1873779,11,16861.784722222223,0.039999999,0.090000004,4,13,270,2,50.0,0,1
75578,38,0,1,10,6,25.86688042,-80.31456757,113,16877.550694444446,0.050000001,0.129999995,4,11,196,2,39.99000168,0,1
73989,38,0,1,11,6,33.68620682,-84.49389648,34,16867.55138888889,0.059999999,0.479999989,4,7,401,2,39.99000168,0,1
56996,47,0,1,28,6,40.50767136,-74.25473023,51,16768.47638888889,0.059999999,-0.370000005,4,15,196,2,50.0,0,1
76786,47,0,1,5,6,34.11355972,-118.115448,8,16884.747222222224,0.07,0.330000013,4,11,835,2,50.0,0,1
76647,47,0,1,5,6,33.73583221,-118.2922211,8,16883.84236111111,0.100000001,0.349999994,4,11,739,2,50.0,0,1
124497,47,0,1,28,6,40.64435959,-74.24588013,4,17162.964583333334,0.150000006,0.200000003,4,20,655,2,50.0,0,1
67361,38,0,1,5,6,34.0816536,-118.1783524,8,16828.458333333332,0.180000007,0.349999994,4,11,835,2,39.99000168,0,1
67467,47,0,1,5,6,34.26494217,-119.218605,111,16829.144444444446,0.25,0.129999995,4,13,828,2,50.0,0,1
60573,44,0,1,22,8,42.34844208,-83.43744659,8,16789.43888888889,0.090000004,-0.150000006,4,11,973,2,15.98999977,0,1
76784,0,0,1,5,8,34.11355972,-118.115448,8,16884.747222222224,0.170000002,0.330000013,4,11,835,2,24.98999977,0,1
52402,47,0,1,28,6,40.55156326,-74.44460297,69,16742.01111111111,0.02,-0.079999998,4,13,515,3,50.0,0,1
60676,38,0,1,40,6,33.05413055,-96.74402618,70,16790.066666666666,0.100000001,-0.090000004,4,15,475,3,39.99000168,0,1
114501,47,0,1,31,6,40.64059448,-73.97518921,4,17104.66111111111,0.100000001,0.5,4,20,655,3,50.0,0,1
58623,47,0,1,5,6,34.02122116,-117.7718201,8,16778.081944444446,0.200000003,0.289999992,4,11,88,3,50.0,0,1
121428,24,0,1,5,8,33.99020767,-117.9262314,73,17144.877777777776,0.119999997,0.300000012,4,13,590,3,19.98999977,0,1
78527,10,0,1,11,5,32.52082825,-84.88657379,48,16894.513194444444,0.050000001,-0.059999999,4,6,757,2,99.98999786,0,1
99721,17,0,1,40,5,26.19086266,-97.69604492,48,17019.440277777776,0.050000001,0.25,4,18,450,2,31.98999977,0,1
91505,17,0,1,5,5,34.17206955,-117.3517761,48,16971.13611111111,0.100000001,-0.800000012,4,18,510,2,31.98999977,0,1
89079,10,0,1,31,5,40.70323944,-73.94690704,48,16956.655555555557,0.150000006,0.49000001,4,18,453,2,99.98999786,0,1
85997,12,0,1,35,0,39.94662857,-75.21822357,48,16938.495833333334,0.0,0.460000008,4,6,741,2,59.99000168,0,1
85421,12,0,1,5,0,34.04991913,-117.7161026,48,16935.41597222222,0.02,0.360000014,4,18,453,2,59.99000168,0,1
85420,12,0,1,5,0,34.04991913,-117.7161026,48,16935.41597222222,0.029999999,0.340000004,4,18,453,2,59.99000168,0,1
83753,12,0,1,29,0,35.06517029,-106.6699524,48,16925.708333333332,0.039999999,0.180000007,4,21,188,2,59.99000168,0,1
84638,12,0,1,15,0,42.17562866,-88.34886932,48,16930.94861111111,0.07,0.5,4,18,986,2,59.99000168,0,1
89081,12,0,1,31,0,40.70323944,-73.94690704,48,16956.655555555557,0.170000002,0.01,4,18,453,2,59.99000168,0,1
96528,12,0,1,40,0,26.19762421,-98.19145203,48,17000.419444444444,0.180000007,-0.699999988,4,14,201,2,59.99000168,0,1
85296,47,0,1,40,6,29.42638016,-98.52271271,48,16934.700694444444,0.059999999,0.430000007,4,6,757,2,50.0,0,1
91506,38,0,1,5,6,34.17206955,-117.3517761,48,16971.13611111111,0.07,-0.699999988,4,18,510,2,39.99000168,0,1
93084,47,0,1,31,6,40.72494888,-73.52056122,48,16980.274305555555,0.119999997,0.300000012,4,14,675,2,50.0,0,1
87342,47,0,1,4,6,33.30525208,-111.9403458,48,16946.27638888889,0.200000003,-0.349999994,4,21,62,2,50.0,0,1
81657,47,0,1,22,6,42.3622818,-83.22160339,48,16912.468055555557,0.25,0.330000013,4,6,741,2,50.0,0,1
88442,17,0,1,11,8,33.98516083,-84.15899658,48,16952.84513888889,0.0,-0.270000011,4,18,667,2,31.98999977,0,1
90788,17,0,1,31,5,40.72494888,-73.52056122,48,16966.756944444445,0.150000006,0.300000012,4,18,672,3,44.99000168,0,1
91052,12,0,1,22,0,42.27891541,-84.46027374,48,16968.289583333335,0.0,-0.01,4,18,667,3,59.99000168,0,1
104201,10,0,1,32,5,41.42448425,-81.49801636,5,17045.219444444443,0.100000001,-0.670000017,0,9,769,2,30.0,1,3
126433,12,0,1,5,0,34.012043,-117.6371536,123,17174.540277777778,0.02,0.280000001,0,2,518,2,59.99000168,1,1
119915,12,0,1,10,0,25.87439919,-80.33441162,155,17135.915277777778,0.029999999,0.349999994,0,5,505,2,59.99000168,1,1
105133,34,0,1,11,0,33.81632614,-84.44550324,106,17050.664583333335,0.029999999,0.079999998,0,19,568,2,129.9900055,1,1
113247,12,0,1,5,0,37.01370621,-121.5893478,5,17097.625,0.059999999,0.109999999,0,9,43,2,59.99000168,1,1
113779,12,0,1,5,0,34.12934113,-117.1800232,41,17100.647222222222,0.07,0.289999992,0,9,317,2,59.99000168,1,1
117001,34,0,1,35,0,40.05984879,-75.08175659,123,17119.09861111111,0.090000004,0.300000012,0,2,542,2,129.9900055,1,3
114912,34,0,1,31,0,40.74559021,-73.97927856,149,17107.201388888887,0.090000004,0.109999999,0,19,640,2,129.9900055,1,3
116998,34,0,1,35,0,40.05984879,-75.08175659,123,17119.09861111111,0.100000001,0.349999994,0,2,542,2,129.9900055,1,3
118411,34,0,1,19,0,29.90017891,-90.10057068,147,17127.31736111111,0.100000001,-2.450000048,0,5,277,2,129.9900055,1,3
116997,34,0,1,35,0,40.05984879,-75.08175659,123,17119.09861111111,0.119999997,0.300000012,0,2,542,2,129.9900055,1,3
113101,12,0,1,20,0,41.92156601,-70.79362488,147,17096.82222222222,0.119999997,0.419999987,0,5,697,2,59.99000168,1,1
116200,34,0,1,5,0,33.73583221,-118.2922211,123,17114.412500000002,0.200000003,0.449999988,0,2,542,2,129.9900055,1,3
113253,9,0,1,15,3,41.73297119,-87.54953003,147,17097.65486111111,0.029999999,0.330000013,0,5,539,2,299.980011,1,1
118037,9,0,1,5,3,37.3900528,-121.4688492,80,17125.331944444446,0.07,-0.239999995,0,5,262,2,299.980011,1,3
116202,9,0,1,5,3,33.73583221,-118.2922211,123,17114.412500000002,0.090000004,-0.189999998,0,2,542,2,299.980011,1,3
117007,9,0,1,38,3,34.10694504,-81.08834839,106,17119.142361111113,0.129999995,0.319999993,0,19,568,2,299.980011,1,3
114915,9,0,1,31,3,40.74559021,-73.97927856,149,17107.201388888887,0.200000003,-1.549999952,0,19,640,2,299.980011,1,3
109284,34,0,1,10,0,26.0984993,-80.27095032,138,17074.794444444444,0.090000004,0.270000011,0,16,182,3,129.9900055,1,1
109282,9,0,1,10,3,26.0984993,-80.27095032,138,17074.794444444444,0.039999999,0.159999996,0,16,182,3,299.980011,1,1
174382,14,0,1,5,10,36.95235062,-121.3825684,53,17473.399305555555,0.119999997,0.129999995,0,22,822,2,252.8800049,1,3
174343,14,0,1,4,10,33.40329361,-111.9140549,120,17472.829861111113,0.159999996,0.029999999,0,10,454,2,252.8800049,1,1
173898,13,0,1,5,10,33.94351959,-118.3103256,25,17466.33402777778,0.159999996,0.389999986,0,22,344,2,1500.0,1,3
173201,8,0,1,22,10,42.26944733,-83.7731247,53,17456.159027777776,0.200000003,0.02,0,22,211,2,452.0400085,1,3
117382,10,0,1,5,5,32.7443924,-117.1846313,128,17121.69722222222,0.029999999,0.100000001,0,8,696,2,99.98999786,1,1
122507,10,0,1,5,5,34.26102829,-118.4290619,16,17151.27152777778,0.100000001,0.140000001,0,8,160,2,99.98999786,1,3
119607,10,0,1,22,5,43.61513138,-84.60793304,87,17134.236111111113,0.129999995,0.349999994,0,10,1036,2,99.98999786,1,3
119608,34,0,1,22,0,43.61513138,-84.60793304,87,17134.236111111113,0.039999999,0.449999988,0,10,1036,2,129.9900055,1,3
110773,12,0,1,6,0,39.69681549,-104.8411789,87,17083.699305555554,0.050000001,0.270000011,0,10,547,2,59.99000168,1,1
173636,11,0,1,4,0,33.43081665,-111.8384018,53,17462.509027777778,0.050000001,0.469999999,0,22,822,2,357.1000061,1,1
48311,34,0,1,12,0,21.30562019,-157.8386993,2,16718.027083333334,0.050000001,-0.479999989,0,22,123,2,129.9900055,1,3
173796,11,0,1,31,0,40.849617,-73.09238434,115,17464.84513888889,0.07,-0.050000001,0,22,155,2,357.1000061,1,1
154669,34,0,1,20,0,42.40068436,-71.10588074,2,17339.188194444443,0.090000004,0.129999995,0,22,846,2,129.9900055,1,3
42017,34,0,1,10,0,25.90073586,-80.19805908,2,16681.41597222222,0.100000001,-0.829999983,0,22,123,2,129.9900055,1,3
122508,34,0,1,5,0,34.26102829,-118.4290619,16,17151.27152777778,0.119999997,-0.189999998,0,8,160,2,129.9900055,1,3
35048,34,0,1,8,0,38.96614075,-76.84790802,120,16640.49861111111,0.119999997,0.330000013,0,10,454,2,129.9900055,1,3
122504,34,0,1,5,0,34.26102829,-118.4290619,16,17151.27152777778,0.129999995,-0.01,0,8,160,2,129.9900055,1,3
169160,34,0,1,15,0,41.95278931,-87.80412293,9,17423.664583333335,0.129999995,0.180000007,0,22,873,2,129.9900055,1,1
43440,34,0,1,26,0,35.8109436,-78.60021973,47,16689.736805555556,0.150000006,0.430000007,0,17,356,2,129.9900055,1,1
34873,34,0,1,28,0,40.50980377,-74.26966858,75,16639.404166666667,0.150000006,-1.5,0,17,632,2,129.9900055,1,3
159960,34,0,1,5,0,34.11491013,-118.2400131,120,17369.930555555555,0.159999996,0.109999999,0,10,454,2,129.9900055,1,1
43439,34,0,1,26,0,35.8109436,-78.60021973,47,16689.736805555556,0.159999996,0.389999986,0,17,356,2,129.9900055,1,1
34871,34,0,1,28,0,40.50980377,-74.26966858,75,16639.404166666667,0.159999996,0.239999995,0,17,632,2,129.9900055,1,3
166361,34,0,1,35,0,39.98654556,-75.1084671,75,17407.548611111113,0.159999996,0.330000013,0,17,565,2,129.9900055,1,1
172582,2,0,1,30,0,36.09841919,-115.1332703,75,17447.122916666667,0.170000002,0.280000001,0,17,191,2,59.08000183,1,3
34870,34,0,1,28,0,40.50980377,-74.26966858,75,16639.404166666667,0.170000002,0.449999988,0,17,632,2,129.9900055,1,3
38681,34,0,1,5,0,34.06108093,-118.2774735,53,16661.89861111111,0.170000002,-0.01,0,22,822,2,129.9900055,1,1
157549,34,0,1,11,0,33.81022644,-84.41808319,120,17355.770833333332,0.180000007,0.479999989,0,10,454,2,129.9900055,1,1
43299,34,0,1,5,0,34.23563004,-118.4847031,53,16688.875694444443,0.180000007,0.340000004,0,22,462,2,129.9900055,1,1
117380,12,0,1,31,0,40.70323944,-73.94690704,128,17121.68263888889,0.200000003,0.330000013,0,8,696,2,59.99000168,1,1
